Sembol,Analiz_Tarihi_str,Fiyat (Son),Alis_Fiyati_AnalizGunu,Beklenen_5g_Getiri_%,Tahmini_Risk_5g,Kural_ID_5g
BIGEN,2025-10-22,10.25,10.25,10.585778974476295,7.971748785562235,combo_8
BIOEN,2025-10-22,23.22,23.22,10.585778974476295,7.971748785562235,combo_8
BIZIM,2025-10-22,26.64,26.64,10.585778974476295,7.971748785562235,combo_8
BLCYT,2025-10-22,23.6,23.6,10.585778974476295,7.971748785562235,combo_8
BNTAS,2025-10-22,6.45,6.45,10.585778974476295,7.971748785562235,combo_8
BOBET,2025-10-22,18.9,18.9,10.585778974476295,7.971748785562235,combo_8
BOSSA,2025-10-22,7.57,7.57,10.585778974476295,7.971748785562235,combo_8
BRLSM,2025-10-22,14.07,14.07,10.585778974476295,7.971748785562235,combo_8
BRSAN,2025-10-22,396.0,396.0,10.585778974476295,7.971748785562235,combo_8
BSOKE,2025-10-22,15.42,15.42,10.585778974476295,7.971748785562235,combo_8
BUCIM,2025-10-22,6.18,6.18,10.585778974476295,7.971748785562235,combo_8
BULGS,2025-10-22,34.0,34.0,10.585778974476295,7.971748785562235,combo_8
CANTE,2025-10-22,2.16,2.16,10.585778974476295,7.971748785562235,combo_8
CATES,2025-10-22,32.0,32.0,10.585778974476295,7.971748785562235,combo_8
CELHA,2025-10-22,8.55,8.55,10.585778974476295,7.971748785562235,combo_8
CEMAS,2025-10-22,5.54,5.54,10.585778974476295,7.971748785562235,combo_8
CEOEM,2025-10-22,24.7,24.7,10.585778974476295,7.971748785562235,combo_8
CUSAN,2025-10-22,24.06,24.06,10.585778974476295,7.971748785562235,combo_8
DAPGM,2025-10-22,12.99,12.99,10.585778974476295,7.971748785562235,combo_8
DARDL,2025-10-22,2.41,2.41,10.585778974476295,7.971748785562235,combo_8
DCTTR,2025-10-22,29.88,29.88,10.585778974476295,7.971748785562235,combo_8
DENGE,2025-10-22,2.74,2.74,10.585778974476295,7.971748785562235,combo_8
DERHL,2025-10-22,16.2,16.2,10.585778974476295,7.971748785562235,combo_8
DESA,2025-10-22,14.54,14.54,10.585778974476295,7.971748785562235,combo_8
DESPC,2025-10-22,60.05,60.05,10.585778974476295,7.971748785562235,combo_8
DGATE,2025-10-22,77.85,77.85,10.585778974476295,7.971748785562235,combo_8
DGNMO,2025-10-22,5.89,5.89,10.585778974476295,7.971748785562235,combo_8
DITAS,2025-10-22,26.32,26.32,10.585778974476295,7.971748785562235,combo_8
DOHOL,2025-10-22,16.74,16.74,10.585778974476295,7.971748785562235,combo_8
DOKTA,2025-10-22,24.28,24.28,10.585778974476295,7.971748785562235,combo_8
EGEGY,2025-10-22,25.04,25.04,10.585778974476295,7.971748785562235,combo_8
EGEPO,2025-10-22,7.7,7.7,10.585778974476295,7.971748785562235,combo_8
EGGUB,2025-10-22,96.1,96.1,10.585778974476295,7.971748785562235,combo_8
EGSER,2025-10-22,3.33,3.33,10.585778974476295,7.971748785562235,combo_8
ELITE,2025-10-22,32.16,32.16,10.585778974476295,7.971748785562235,combo_8
EPLAS,2025-10-22,6.55,6.55,10.585778974476295,7.971748785562235,combo_8
ERBOS,2025-10-22,182.5,182.5,10.585778974476295,7.971748785562235,combo_8
ERCB,2025-10-22,73.05,73.05,10.585778974476295,7.971748785562235,combo_8
EUREN,2025-10-22,8.65,8.65,10.585778974476295,7.971748785562235,combo_8
FADE,2025-10-22,14.42,14.42,10.585778974476295,7.971748785562235,combo_8
FMIZP,2025-10-22,313.75,313.75,10.585778974476295,7.971748785562235,combo_8
FORMT,2025-10-22,3.98,3.98,10.585778974476295,7.971748785562235,combo_8
GENIL,2025-10-22,187.3,187.3,10.585778974476295,7.971748785562235,combo_8
GEREL,2025-10-22,19.36,19.36,10.585778974476295,7.971748785562235,combo_8
GLRMK,2025-10-22,184.5,184.5,10.585778974476295,7.971748785562235,combo_8
GLRYH,2025-10-22,4.32,4.32,10.585778974476295,7.971748785562235,combo_8
GLYHO,2025-10-22,10.86,10.86,10.585778974476295,7.971748785562235,combo_8
GMTAS,2025-10-22,42.98,42.98,10.585778974476295,7.971748785562235,combo_8
GOLTS,2025-10-22,322.25,322.25,10.585778974476295,7.971748785562235,combo_8
GOZDE,2025-10-22,20.9,20.9,10.585778974476295,7.971748785562235,combo_8
GRSEL,2025-10-22,342.75,342.75,10.585778974476295,7.971748785562235,combo_8
GSDHO,2025-10-22,4.58,4.58,10.585778974476295,7.971748785562235,combo_8
GUBRF,2025-10-22,283.25,283.25,10.585778974476295,7.971748785562235,combo_8
GUNDG,2025-10-22,91.1,91.1,10.585778974476295,7.971748785562235,combo_8
GWIND,2025-10-22,24.38,24.38,10.585778974476295,7.971748785562235,combo_8
HALKB,2025-10-22,26.42,26.42,10.585778974476295,7.971748785562235,combo_8
HKTM,2025-10-22,11.67,11.67,10.585778974476295,7.971748785562235,combo_8
HLGYO,2025-10-22,3.63,3.63,10.585778974476295,7.971748785562235,combo_8
HOROZ,2025-10-22,67.1,67.1,10.585778974476295,7.971748785562235,combo_8
HRKET,2025-10-22,73.65,73.65,10.585778974476295,7.971748785562235,combo_8
HTTBT,2025-10-22,45.74,45.74,10.585778974476295,7.971748785562235,combo_8
HUBVC,2025-10-22,3.39,3.39,10.585778974476295,7.971748785562235,combo_8
HUNER,2025-10-22,3.55,3.55,10.585778974476295,7.971748785562235,combo_8
IHLGM,2025-10-22,2.75,2.75,10.585778974476295,7.971748785562235,combo_8
INDES,2025-10-22,8.01,8.01,10.585778974476295,7.971748785562235,combo_8
INVEO,2025-10-22,11.1,11.1,10.585778974476295,7.971748785562235,combo_8
ISGSY,2025-10-22,74.65,74.65,10.585778974476295,7.971748785562235,combo_8
ISMEN,2025-10-22,42.4,42.4,10.585778974476295,7.971748785562235,combo_8
IZMDC,2025-10-22,6.01,6.01,10.585778974476295,7.971748785562235,combo_8
JANTS,2025-10-22,20.38,20.38,10.585778974476295,7.971748785562235,combo_8
KAREL,2025-10-22,9.63,9.63,10.585778974476295,7.971748785562235,combo_8
KARSN,2025-10-22,9.7,9.7,10.585778974476295,7.971748785562235,combo_8
KARTN,2025-10-22,79.8,79.8,10.585778974476295,7.971748785562235,combo_8
KATMR,2025-10-22,2.79,2.79,10.585778974476295,7.971748785562235,combo_8
KBORU,2025-10-22,13.23,13.23,10.585778974476295,7.971748785562235,combo_8
KCAER,2025-10-22,12.82,12.82,10.585778974476295,7.971748785562235,combo_8
KFEIN,2025-10-22,9.4,9.4,10.585778974476295,7.971748785562235,combo_8
KLGYO,2025-10-22,6.44,6.44,10.585778974476295,7.971748785562235,combo_8
KLKIM,2025-10-22,33.0,33.0,10.585778974476295,7.971748785562235,combo_8
KLMSN,2025-10-22,31.04,31.04,10.585778974476295,7.971748785562235,combo_8
KLSYN,2025-10-22,5.53,5.53,10.585778974476295,7.971748785562235,combo_8
KMPUR,2025-10-22,16.31,16.31,10.585778974476295,7.971748785562235,combo_8
KNFRT,2025-10-22,12.97,12.97,10.585778974476295,7.971748785562235,combo_8
KOCMT,2025-10-22,2.63,2.63,10.585778974476295,7.971748785562235,combo_8
KONTR,2025-10-22,28.6,28.6,10.585778974476295,7.971748785562235,combo_8
KOZAA,2025-10-22,83.25,83.25,10.585778974476295,7.971748785562235,combo_8
KRDMA,2025-10-22,27.94,27.94,10.585778974476295,7.971748785562235,combo_8
KRDMD,2025-10-22,26.4,26.4,10.585778974476295,7.971748785562235,combo_8
KRGYO,2025-10-22,3.21,3.21,10.585778974476295,7.971748785562235,combo_8
KRTEK,2025-10-22,29.48,29.48,10.585778974476295,7.971748785562235,combo_8
KRVGD,2025-10-22,2.52,2.52,10.585778974476295,7.971748785562235,combo_8
KTSKR,2025-10-22,72.45,72.45,10.585778974476295,7.971748785562235,combo_8
KUTPO,2025-10-22,103.2,103.2,10.585778974476295,7.971748785562235,combo_8
KUYAS,2025-10-22,48.24,48.24,10.585778974476295,7.971748785562235,combo_8
LIDER,2025-10-22,61.2,61.2,10.585778974476295,7.971748785562235,combo_8
LKMNH,2025-10-22,16.1,16.1,10.585778974476295,7.971748785562235,combo_8
LMKDC,2025-10-22,24.2,24.2,10.585778974476295,7.971748785562235,combo_8
LOGO,2025-10-22,147.1,147.1,10.585778974476295,7.971748785562235,combo_8
LRSHO,2025-10-22,5.64,5.64,10.585778974476295,7.971748785562235,combo_8
LYDHO,2025-10-22,123.4,123.4,10.585778974476295,7.971748785562235,combo_8
MAGEN,2025-10-22,25.02,25.02,10.585778974476295,7.971748785562235,combo_8
MAKIM,2025-10-22,16.61,16.61,10.585778974476295,7.971748785562235,combo_8
MAKTK,2025-10-22,14.42,14.42,10.585778974476295,7.971748785562235,combo_8
MANAS,2025-10-22,7.11,7.11,10.585778974476295,7.971748785562235,combo_8
MARTI,2025-10-22,3.18,3.18,10.585778974476295,7.971748785562235,combo_8
MEDTR,2025-10-22,29.52,29.52,10.585778974476295,7.971748785562235,combo_8
MEGMT,2025-10-22,34.84,34.84,10.585778974476295,7.971748785562235,combo_8
MEPET,2025-10-22,15.89,15.89,10.585778974476295,7.971748785562235,combo_8
MERCN,2025-10-22,30.96,30.96,10.585778974476295,7.971748785562235,combo_8
MERKO,2025-10-22,13.62,13.62,10.585778974476295,7.971748785562235,combo_8
METRO,2025-10-22,4.95,4.95,10.585778974476295,7.971748785562235,combo_8
MNDRS,2025-10-22,13.44,13.44,10.585778974476295,7.971748785562235,combo_8
MOBTL,2025-10-22,7.3,7.3,10.585778974476295,7.971748785562235,combo_8
MOGAN,2025-10-22,8.96,8.96,10.585778974476295,7.971748785562235,combo_8
MOPAS,2025-10-22,34.78,34.78,10.585778974476295,7.971748785562235,combo_8
MRGYO,2025-10-22,2.94,2.94,10.585778974476295,7.971748785562235,combo_8
MSGYO,2025-10-22,5.94,5.94,10.585778974476295,7.971748785562235,combo_8
NATEN,2025-10-22,8.46,8.46,10.585778974476295,7.971748785562235,combo_8
NIBAS,2025-10-22,21.2,21.2,10.585778974476295,7.971748785562235,combo_8
NUGYO,2025-10-22,9.26,9.26,10.585778974476295,7.971748785562235,combo_8
OBAMS,2025-10-22,44.26,44.26,10.585778974476295,7.971748785562235,combo_8
ODAS,2025-10-22,5.62,5.62,10.585778974476295,7.971748785562235,combo_8
ONRYT,2025-10-22,79.7,79.7,10.585778974476295,7.971748785562235,combo_8
ORGE,2025-10-22,66.95,66.95,10.585778974476295,7.971748785562235,combo_8
OTKAR,2025-10-22,432.0,432.0,10.585778974476295,7.971748785562235,combo_8
OYAKC,2025-10-22,21.14,21.14,10.585778974476295,7.971748785562235,combo_8
OZGYO,2025-10-22,2.96,2.96,10.585778974476295,7.971748785562235,combo_8
PAMEL,2025-10-22,89.35,89.35,10.585778974476295,7.971748785562235,combo_8
PAPIL,2025-10-22,15.28,15.28,10.585778974476295,7.971748785562235,combo_8
PARSN,2025-10-22,89.85,89.85,10.585778974476295,7.971748785562235,combo_8
PENGD,2025-10-22,8.56,8.56,10.585778974476295,7.971748785562235,combo_8
PENTA,2025-10-22,14.36,14.36,10.585778974476295,7.971748785562235,combo_8
PETKM,2025-10-22,16.79,16.79,10.585778974476295,7.971748785562235,combo_8
PETUN,2025-10-22,12.44,12.44,10.585778974476295,7.971748785562235,combo_8
PGSUS,2025-10-22,206.2,206.2,10.585778974476295,7.971748785562235,combo_8
POLHO,2025-10-22,15.98,15.98,10.585778974476295,7.971748785562235,combo_8
PRDGS,2025-10-22,6.11,6.11,10.585778974476295,7.971748785562235,combo_8
PRKAB,2025-10-22,31.68,31.68,10.585778974476295,7.971748785562235,combo_8
PRKME,2025-10-22,17.23,17.23,10.585778974476295,7.971748785562235,combo_8
PSGYO,2025-10-22,3.26,3.26,10.585778974476295,7.971748785562235,combo_8
RTALB,2025-10-22,3.79,3.79,10.585778974476295,7.971748785562235,combo_8
RUBNS,2025-10-22,19.48,19.48,10.585778974476295,7.971748785562235,combo_8
RUZYE,2025-10-22,12.1,12.1,10.585778974476295,7.971748785562235,combo_8
RYSAS,2025-10-22,15.32,15.32,10.585778974476295,7.971748785562235,combo_8
SAFKR,2025-10-22,20.9,20.9,10.585778974476295,7.971748785562235,combo_8
SAHOL,2025-10-22,77.45,77.45,10.585778974476295,7.971748785562235,combo_8
SAMAT,2025-10-22,6.11,6.11,10.585778974476295,7.971748785562235,combo_8
SANKO,2025-10-22,22.04,22.04,10.585778974476295,7.971748785562235,combo_8
SARKY,2025-10-22,14.31,14.31,10.585778974476295,7.971748785562235,combo_8
SASA,2025-10-22,3.01,3.01,10.585778974476295,7.971748785562235,combo_8
SAYAS,2025-10-22,52.15,52.15,10.585778974476295,7.971748785562235,combo_8
SEGMN,2025-10-22,21.1,21.1,10.585778974476295,7.971748785562235,combo_8
SEGYO,2025-10-22,4.6,4.6,10.585778974476295,7.971748785562235,combo_8
SERNT,2025-10-22,10.0,10.0,10.585778974476295,7.971748785562235,combo_8
SEYKM,2025-10-22,5.76,5.76,10.585778974476295,7.971748785562235,combo_8
SILVR,2025-10-22,2.87,2.87,10.585778974476295,7.971748785562235,combo_8
SKYMD,2025-10-22,13.05,13.05,10.585778974476295,7.971748785562235,combo_8
SMART,2025-10-22,24.2,24.2,10.585778974476295,7.971748785562235,combo_8
SMRTG,2025-10-22,26.4,26.4,10.585778974476295,7.971748785562235,combo_8
SNGYO,2025-10-22,4.83,4.83,10.585778974476295,7.971748785562235,combo_8
SRVGY,2025-10-22,3.0,3.0,10.585778974476295,7.971748785562235,combo_8
SUNTK,2025-10-22,35.52,35.52,10.585778974476295,7.971748785562235,combo_8
SUWEN,2025-10-22,10.1,10.1,10.585778974476295,7.971748785562235,combo_8
TATGD,2025-10-22,12.22,12.22,10.585778974476295,7.971748785562235,combo_8
TCKRC,2025-10-22,44.5,44.5,10.585778974476295,7.971748785562235,combo_8
TEZOL,2025-10-22,12.65,12.65,10.585778974476295,7.971748785562235,combo_8
TLMAN,2025-10-22,99.9,99.9,10.585778974476295,7.971748785562235,combo_8
TMPOL,2025-10-22,211.0,211.0,10.585778974476295,7.971748785562235,combo_8
TMSN,2025-10-22,100.5,100.5,10.585778974476295,7.971748785562235,combo_8
TRCAS,2025-10-22,37.44,37.44,10.585778974476295,7.971748785562235,combo_8
TRILC,2025-10-22,20.42,20.42,10.585778974476295,7.971748785562235,combo_8
TSGYO,2025-10-22,7.34,7.34,10.585778974476295,7.971748785562235,combo_8
TTKOM,2025-10-22,50.75,50.75,10.585778974476295,7.971748785562235,combo_8
TUCLK,2025-10-22,8.96,8.96,10.585778974476295,7.971748785562235,combo_8
TUKAS,2025-10-22,2.61,2.61,10.585778974476295,7.971748785562235,combo_8
TUPRS,2025-10-22,181.7,181.7,10.585778974476295,7.971748785562235,combo_8
TUREX,2025-10-22,7.61,7.61,10.585778974476295,7.971748785562235,combo_8
TURGG,2025-10-22,27.12,27.12,10.585778974476295,7.971748785562235,combo_8
ULKER,2025-10-22,104.0,104.0,10.585778974476295,7.971748785562235,combo_8
ULUUN,2025-10-22,7.4,7.4,10.585778974476295,7.971748785562235,combo_8
UNLU,2025-10-22,14.16,14.16,10.585778974476295,7.971748785562235,combo_8
USAK,2025-10-22,3.4,3.4,10.585778974476295,7.971748785562235,combo_8
VAKBN,2025-10-22,23.4,23.4,10.585778974476295,7.971748785562235,combo_8
VAKFN,2025-10-22,1.82,1.82,10.585778974476295,7.971748785562235,combo_8
VBTYZ,2025-10-22,17.8,17.8,10.585778974476295,7.971748785562235,combo_8
VERTU,2025-10-22,35.78,35.78,10.585778974476295,7.971748785562235,combo_8
VERUS,2025-10-22,240.8,240.8,10.585778974476295,7.971748785562235,combo_8
VESBE,2025-10-22,8.41,8.41,10.585778974476295,7.971748785562235,combo_8
VESTL,2025-10-22,31.98,31.98,10.585778974476295,7.971748785562235,combo_8
VKGYO,2025-10-22,2.35,2.35,10.585778974476295,7.971748785562235,combo_8
VRGYO,2025-10-22,3.13,3.13,10.585778974476295,7.971748785562235,combo_8
YATAS,2025-10-22,35.5,35.5,10.585778974476295,7.971748785562235,combo_8
YEOTK,2025-10-22,32.78,32.78,10.585778974476295,7.971748785562235,combo_8
YIGIT,2025-10-22,24.14,24.14,10.585778974476295,7.971748785562235,combo_8
YUNSA,2025-10-22,7.25,7.25,10.585778974476295,7.971748785562235,combo_8
YYLGD,2025-10-22,9.93,9.93,10.585778974476295,7.971748785562235,combo_8
ZEDUR,2025-10-22,8.03,8.03,10.585778974476295,7.971748785562235,combo_8
ZOREN,2025-10-22,3.27,3.27,10.585778974476295,7.971748785562235,combo_8
ZRGYO,2025-10-22,22.3,22.3,10.585778974476295,7.971748785562235,combo_8
ADEL,2025-10-21,28.88,28.88,11.03128301824211,8.224164660517097,combo_12
AGROT,2025-10-21,7.27,7.27,11.03128301824211,8.224164660517097,combo_12
AKENR,2025-10-21,10.07,10.07,11.03128301824211,8.224164660517097,combo_12
AKFGY,2025-10-21,2.5,2.5,11.03128301824211,8.224164660517097,combo_12
AKFIS,2025-10-21,22.18,22.18,11.03128301824211,8.224164660517097,combo_12
AKSGY,2025-10-21,7.59,7.59,11.03128301824211,8.224164660517097,combo_12
ALCTL,2025-10-21,107.7,107.7,11.03128301824211,8.224164660517097,combo_12
ALFAS,2025-10-21,41.1,41.1,11.03128301824211,8.224164660517097,combo_12
ALGYO,2025-10-21,21.74,21.74,11.03128301824211,8.224164660517097,combo_12
ALKA,2025-10-21,11.44,11.44,11.03128301824211,8.224164660517097,combo_12
ALKIM,2025-10-21,18.7,18.7,11.03128301824211,8.224164660517097,combo_12
ALKLC,2025-10-21,94.0,94.0,11.03128301824211,8.224164660517097,combo_12
ALTNY,2025-10-21,62.0,62.0,11.03128301824211,8.224164660517097,combo_12
ALVES,2025-10-21,29.18,29.18,11.03128301824211,8.224164660517097,combo_12
ANELE,2025-10-21,15.61,15.61,11.03128301824211,8.224164660517097,combo_12
ANGEN,2025-10-21,11.44,11.44,11.03128301824211,8.224164660517097,combo_12
ANHYT,2025-10-21,97.05,97.05,11.03128301824211,8.224164660517097,combo_12
ARASE,2025-10-21,51.55,51.55,11.03128301824211,8.224164660517097,combo_12
ARDYZ,2025-10-21,24.88,24.88,11.03128301824211,8.224164660517097,combo_12
ARENA,2025-10-21,29.26,29.26,11.03128301824211,8.224164660517097,combo_12
ARSAN,2025-10-21,2.81,2.81,11.03128301824211,8.224164660517097,combo_12
ASUZU,2025-10-21,53.65,53.65,11.03128301824211,8.224164660517097,combo_12
ATATP,2025-10-21,128.6,128.6,11.03128301824211,8.224164660517097,combo_12
AVOD,2025-10-21,4.13,4.13,11.03128301824211,8.224164660517097,combo_12
AYDEM,2025-10-21,18.0,18.0,11.03128301824211,8.224164660517097,combo_12
AYEN,2025-10-21,26.3,26.3,11.03128301824211,8.224164660517097,combo_12
BAGFS,2025-10-21,31.3,31.3,11.03128301824211,8.224164660517097,combo_12
BAKAB,2025-10-21,36.5,36.5,11.03128301824211,8.224164660517097,combo_12
BALSU,2025-10-21,20.2,20.2,11.03128301824211,8.224164660517097,combo_12
BANVT,2025-10-21,179.0,179.0,11.03128301824211,8.224164660517097,combo_12
BARMA,2025-10-21,18.96,18.96,11.03128301824211,8.224164660517097,combo_12
BERA,2025-10-21,18.2,18.2,11.03128301824211,8.224164660517097,combo_12
BIGEN,2025-10-21,10.3,10.3,11.03128301824211,8.224164660517097,combo_12
BIOEN,2025-10-21,23.58,23.58,11.03128301824211,8.224164660517097,combo_12
BIZIM,2025-10-21,26.5,26.5,11.03128301824211,8.224164660517097,combo_12
BLCYT,2025-10-21,23.12,23.12,11.03128301824211,8.224164660517097,combo_12
BMSCH,2025-10-21,16.8,16.8,11.03128301824211,8.224164660517097,combo_12
BMSTL,2025-10-21,62.95,62.95,11.03128301824211,8.224164660517097,combo_12
BNTAS,2025-10-21,6.44,6.44,11.03128301824211,8.224164660517097,combo_12
BOBET,2025-10-21,18.4,18.4,11.03128301824211,8.224164660517097,combo_12
BRLSM,2025-10-21,14.0,14.0,11.03128301824211,8.224164660517097,combo_12
BRSAN,2025-10-21,398.0,398.0,11.03128301824211,8.224164660517097,combo_12
BSOKE,2025-10-21,15.37,15.37,11.03128301824211,8.224164660517097,combo_12
BTCIM,2025-10-21,4.18,4.18,11.03128301824211,8.224164660517097,combo_12
BUCIM,2025-10-21,6.14,6.14,11.03128301824211,8.224164660517097,combo_12
BULGS,2025-10-21,33.32,33.32,11.03128301824211,8.224164660517097,combo_12
CANTE,2025-10-21,1.97,1.97,11.03128301824211,8.224164660517097,combo_12
CATES,2025-10-21,31.04,31.04,11.03128301824211,8.224164660517097,combo_12
CELHA,2025-10-21,8.52,8.52,11.03128301824211,8.224164660517097,combo_12
CEMAS,2025-10-21,5.83,5.83,11.03128301824211,8.224164660517097,combo_12
CEMTS,2025-10-21,10.51,10.51,11.03128301824211,8.224164660517097,combo_12
CEOEM,2025-10-21,25.8,25.8,11.03128301824211,8.224164660517097,combo_12
CGCAM,2025-10-21,32.7,32.7,11.03128301824211,8.224164660517097,combo_12
CUSAN,2025-10-21,24.62,24.62,11.03128301824211,8.224164660517097,combo_12
DAPGM,2025-10-21,12.55,12.55,11.03128301824211,8.224164660517097,combo_12
DARDL,2025-10-21,2.38,2.38,11.03128301824211,8.224164660517097,combo_12
DCTTR,2025-10-21,30.76,30.76,11.03128301824211,8.224164660517097,combo_12
DENGE,2025-10-21,2.7,2.7,11.03128301824211,8.224164660517097,combo_12
DERHL,2025-10-21,16.24,16.24,11.03128301824211,8.224164660517097,combo_12
DESA,2025-10-21,14.62,14.62,11.03128301824211,8.224164660517097,combo_12
DESPC,2025-10-21,58.85,58.85,11.03128301824211,8.224164660517097,combo_12
DGATE,2025-10-21,76.8,76.8,11.03128301824211,8.224164660517097,combo_12
DGNMO,2025-10-21,6.02,6.02,11.03128301824211,8.224164660517097,combo_12
DITAS,2025-10-21,23.94,23.94,11.03128301824211,8.224164660517097,combo_12
DOHOL,2025-10-21,17.15,17.15,11.03128301824211,8.224164660517097,combo_12
DOKTA,2025-10-21,23.5,23.5,11.03128301824211,8.224164660517097,combo_12
EGEGY,2025-10-21,24.32,24.32,11.03128301824211,8.224164660517097,combo_12
EGEPO,2025-10-21,7.61,7.61,11.03128301824211,8.224164660517097,combo_12
EGGUB,2025-10-21,97.0,97.0,11.03128301824211,8.224164660517097,combo_12
EGPRO,2025-10-21,26.12,26.12,11.03128301824211,8.224164660517097,combo_12
EGSER,2025-10-21,3.29,3.29,11.03128301824211,8.224164660517097,combo_12
ELITE,2025-10-21,32.22,32.22,11.03128301824211,8.224164660517097,combo_12
ENTRA,2025-10-21,10.16,10.16,11.03128301824211,8.224164660517097,combo_12
EPLAS,2025-10-21,6.38,6.38,11.03128301824211,8.224164660517097,combo_12
ERBOS,2025-10-21,183.1,183.1,11.03128301824211,8.224164660517097,combo_12
ERCB,2025-10-21,73.95,73.95,11.03128301824211,8.224164660517097,combo_12
EUREN,2025-10-21,8.4,8.4,11.03128301824211,8.224164660517097,combo_12
FADE,2025-10-21,14.37,14.37,11.03128301824211,8.224164660517097,combo_12
FMIZP,2025-10-21,310.25,310.25,11.03128301824211,8.224164660517097,combo_12
GENIL,2025-10-21,191.1,191.1,11.03128301824211,8.224164660517097,combo_12
GEREL,2025-10-21,19.51,19.51,11.03128301824211,8.224164660517097,combo_12
GLRYH,2025-10-21,4.25,4.25,11.03128301824211,8.224164660517097,combo_12
GLYHO,2025-10-21,10.38,10.38,11.03128301824211,8.224164660517097,combo_12
GMTAS,2025-10-21,42.32,42.32,11.03128301824211,8.224164660517097,combo_12
GOLTS,2025-10-21,321.0,321.0,11.03128301824211,8.224164660517097,combo_12
GOZDE,2025-10-21,20.48,20.48,11.03128301824211,8.224164660517097,combo_12
GRSEL,2025-10-21,334.0,334.0,11.03128301824211,8.224164660517097,combo_12
GSDDE,2025-10-21,10.06,10.06,11.03128301824211,8.224164660517097,combo_12
GSDHO,2025-10-21,4.68,4.68,11.03128301824211,8.224164660517097,combo_12
GUBRF,2025-10-21,278.0,278.0,11.03128301824211,8.224164660517097,combo_12
GUNDG,2025-10-21,90.6,90.6,11.03128301824211,8.224164660517097,combo_12
GWIND,2025-10-21,24.3,24.3,11.03128301824211,8.224164660517097,combo_12
HALKB,2025-10-21,26.2,26.2,11.03128301824211,8.224164660517097,combo_12
HKTM,2025-10-21,11.6,11.6,11.03128301824211,8.224164660517097,combo_12
HLGYO,2025-10-21,3.57,3.57,11.03128301824211,8.224164660517097,combo_12
HOROZ,2025-10-21,66.0,66.0,11.03128301824211,8.224164660517097,combo_12
HRKET,2025-10-21,71.65,71.65,11.03128301824211,8.224164660517097,combo_12
HTTBT,2025-10-21,45.82,45.82,11.03128301824211,8.224164660517097,combo_12
HUBVC,2025-10-21,3.22,3.22,11.03128301824211,8.224164660517097,combo_12
HUNER,2025-10-21,3.6,3.6,11.03128301824211,8.224164660517097,combo_12
IHLGM,2025-10-21,2.82,2.82,11.03128301824211,8.224164660517097,combo_12
IMASM,2025-10-21,4.06,4.06,11.03128301824211,8.224164660517097,combo_12
INDES,2025-10-21,7.91,7.91,11.03128301824211,8.224164660517097,combo_12
INVEO,2025-10-21,10.71,10.71,11.03128301824211,8.224164660517097,combo_12
ISGSY,2025-10-21,72.8,72.8,11.03128301824211,8.224164660517097,combo_12
ISMEN,2025-10-21,40.7,40.7,11.03128301824211,8.224164660517097,combo_12
ISSEN,2025-10-21,7.75,7.75,11.03128301824211,8.224164660517097,combo_12
IZMDC,2025-10-21,6.0,6.0,11.03128301824211,8.224164660517097,combo_12
JANTS,2025-10-21,19.99,19.99,11.03128301824211,8.224164660517097,combo_12
KAREL,2025-10-21,9.19,9.19,11.03128301824211,8.224164660517097,combo_12
